member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=45_member=7589_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.264561199999996,35.264548182297666,113.87707738229766,3.34169,2.9896888145184937,5.610311185481506
gen=42_member=7063_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,32.7798956,32.77998072785285,111.39250992785287,2.41578,2.1381924950404105,6.461807504959589
gen=46_member=7783_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.2509704,35.250884894283324,113.86341409428333,3.33505,2.9810896786639605,5.618910321336039
gen=42_member=7112_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,29.955014399999996,29.954952265185444,108.56748146518542,1.80414,1.5731053095724898,7.026894690427509
gen=43_member=7278_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,26.961028,26.96102909294159,105.5735582929416,1.36641,1.1663443501364927,7.433655649863507
gen=48_member=8123_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.7057052,35.70569359544761,114.31822279544762,3.56822,3.2026253125853708,5.397374687414629
gen=38_member=6409_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.5586572,35.558655547749574,114.17118474774956,3.48534,3.1214867693302892,5.47851323066971
gen=36_member=6139_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.7221188,36.722176673504485,115.33470587350449,4.07625,3.689336739893564,4.9106632601064355
gen=40_member=6783_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,34.2880288,34.28795088667764,112.90048008667765,2.92983,2.600773363421543,5.999226636578457
gen=29_member=4924_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.3221908,33.32221023991749,111.93473943991748,2.58783,2.2942243523758945,6.305775647624105
gen=46_member=7822_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.6993932,36.69936383186918,115.31189303186918,4.06609,3.678842317410069,4.92115768258993
gen=33_member=5655_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.6303988,35.630370058555734,114.24289925855572,3.51718,3.154340718329704,5.445659281670295
gen=31_member=5227_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.1920756,33.191986899653344,111.80451609965334,2.57051,2.2790497226770787,6.320950277322921
gen=46_member=7810_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,34.574104,34.57406416730866,113.18659336730867,3.02342,2.700779805074439,5.899220194925561
gen=28_member=4720_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.3848732,35.38488870745046,113.99741790745045,3.39794,3.0399614057114746,5.560038594288525
gen=31_member=5250_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,34.0534204,34.05351185359164,112.66604105359163,2.82385,2.5048007811468715,6.0951992188531285
gen=46_member=7862_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,34.5019168,34.50190548961805,113.11443468961807,2.9983,2.6784774427264075,5.921522557273592
gen=29_member=4911_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.8640404,33.86401239624249,112.47654159624248,2.75415,2.4481109020918956,6.151889097908104
gen=43_member=7385_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,26.117729999999998,26.117703630103588,104.73023283010357,1.30432,1.1128494140321588,7.487150585967841
gen=34_member=5724_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.5597712,35.55966917902097,114.17219837902098,3.48909,3.12520224593472,5.47479775406528
gen=39_member=6557_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,30.951821600000002,30.95190437561837,109.56443357561837,1.98352,1.736931308671068,6.863068691328932
gen=43_member=7341_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.697461600000004,35.69752068422161,114.31004988422161,3.54777,3.1826149225000244,5.417385077499976
gen=37_member=6349_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.8629264,33.862942575484915,112.47547177548492,2.74347,2.4365301835640025,6.163469816435997
gen=41_member=6889_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,27.384348,27.38432060845482,105.99684980845481,1.4106,1.2092677013530082,7.390732298646991
gen=47_member=8010_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.483498,33.48339815320258,112.09592735320258,2.63426,2.3365116098193033,6.263488390180696
gen=38_member=6465_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.5849476,35.58483752237572,114.19736672237573,3.49711,3.1326234829468764,5.467376517053124
gen=29_member=4976_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,32.8534196,32.85346614458213,111.46599534458214,2.44488,2.164733293429131,6.435266706570869
gen=34_member=5729_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.1272428,36.12729970982421,114.7398289098242,3.76248,3.3904235596174117,5.2095764403825875
gen=46_member=7888_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,32.783460399999996,32.783404919650515,111.3959341196505,2.41843,2.1405990898287337,6.459400910171266
gen=46_member=7821_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,31.01933,31.019254054929405,109.63178325492942,1.99327,1.7459611026828832,6.854038897317117
gen=48_member=8165_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.0845388,35.08459194378328,113.69712114378328,3.24714,2.9001468057764646,5.699853194223535
gen=36_member=6131_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.0098272,36.00986073528155,114.62238993528156,3.70849,3.338064155740166,5.261935844259834
gen=32_member=5391_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.261589199999996,33.261505768011496,111.8740349680115,2.57343,2.2815057185961756,6.318494281403824
gen=34_member=5740_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,27.0249716,27.025055498234494,105.63758469823449,1.37217,1.1747246388074641,7.4252753611925355
gen=35_member=5978_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.7979444,35.798046250315835,114.41057545031585,3.60663,3.2400702802931125,5.359929719706887
gen=32_member=5373_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,34.4901084,34.49010839919886,113.10263759919886,2.995,2.6715360129423527,5.928463987057647
gen=44_member=7565_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,32.9715036,32.97144846847227,111.58397766847226,2.47831,2.1945540654807294,6.40544593451927
gen=45_member=7737_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.1261288,36.12613241634489,114.7386616163449,3.75756,3.3851247282973413,5.214875271702658
gen=35_member=6019_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.062408,36.06245626130536,114.67498546130537,3.73038,3.3598912234113105,5.24010877658869
gen=46_member=7796_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.467532,35.46763029885118,114.08015949885117,3.43824,3.0775632933450705,5.522436706654929
gen=47_member=7977_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.5069676,35.506986680921436,114.11951588092144,3.45533,3.0948143262968935,5.505185673703107
gen=49_member=8311_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.0073764,36.00733726709178,114.61986646709177,3.70558,3.3356725590405425,5.264327440959457
gen=29_member=4851_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.2643384,35.264277472776136,113.87680667277613,3.33985,2.9857513239630498,5.61424867603695
gen=34_member=5819_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,34.5609588,34.56103873283972,113.17356793283972,3.0224,2.6997231919116875,5.900276808088313
gen=38_member=6490_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.0697604,36.069858023161345,114.68238722316136,3.73254,3.3618817345553618,5.238118265444638
gen=42_member=7145_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.306151199999995,36.30614392385608,114.9186731238561,3.85887,3.4797004769906006,5.120299523009399
gen=28_member=4655_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.7361532,33.73614280489097,112.34867200489097,2.71633,2.412612160362496,6.187387839637504
gen=24_member=4008_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.7668996,33.76696087691461,112.3794900769146,2.71969,2.414956697199921,6.185043302800079
gen=34_member=5732_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.7822728,33.7821917262945,112.39472092629453,2.72045,2.41653617075435,6.18346382924565
gen=40_member=6768_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.653050799999995,36.65302211816361,115.26555131816362,4.06357,3.6722091023847496,4.92779089761525
gen=44_member=7554_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.7114224,33.71131958774986,112.32384878774988,2.69854,2.3962608255543563,6.203739174445643
gen=18_member=3072_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,37.154796399999995,37.15490686727385,115.76743606727385,4.37912,3.969983420123333,4.630016579876667
gen=50_member=8445_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,20.94736636,20.947372107145803,99.55990130714581,1.01547,0.8600591989256519,7.739940801074348
gen=50_member=8506_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.1778184,36.17771080932583,114.79024000932583,3.79088,3.416927310076995,5.183072689923005
gen=50_member=8596_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,31.6560924,31.656131000200023,110.26866020020003,2.13446,1.8756299591638228,6.724370040836177
gen=50_member=8464_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.1692028,35.16929619734085,113.78182539734085,3.28738,2.938446194478502,5.661553805521498
gen=50_member=8489_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,33.927984,33.928075253726064,112.54060445372608,2.76217,2.4534295010594054,6.146570498940594
gen=50_member=8579_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.2674576,35.267503555717184,113.8800327557172,3.34196,2.9877090598022242,5.612290940197775
gen=50_member=8474_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,28.369124,28.369120398124426,106.98164959812442,1.54501,1.3330323208912342,7.266967679108765
gen=50_member=8555_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,34.7982408,34.798261721440575,113.41079092144058,3.12278,2.7871118787115194,5.812888121288481
gen=50_member=8483_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,32.124418,32.12450543561306,110.73703463561304,2.25475,1.9896092014276545,6.610390798572345
gen=50_member=8443_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,29.0288348,29.028751720435796,107.64128092043579,1.62866,1.4126294884740345,7.187370511525965
gen=50_member=8469_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,27.342684399999996,27.342638190802248,105.95516739080225,1.39731,1.1983926399062503,7.401607360093749
gen=50_member=8584_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,36.776259200000005,36.77633515260383,115.38886435260383,4.09976,3.709027648342086,4.890972351657913
gen=50_member=8572_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.3808628,35.38077037906462,113.99329957906461,3.38958,3.0323843764598664,5.567615623540133
gen=50_member=8550_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.4354488,35.43550778076299,114.048036980763,3.41089,3.0521522409061395,5.547847759093861
gen=50_member=8507_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,29.1130532,29.113125122660595,107.72565432266059,1.64928,1.43115574179678,7.16884425820322
gen=50_member=8467_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,28.4317308,28.431750054504132,107.04427925450413,1.56923,1.357772663578749,7.242227336421251
gen=50_member=8487_pso,50,Tzplus0p00_Szplus2p00,"T 1.00, S 1.20",1.0,1.2,1700.0,0.144,1700.0,0.12,35.5025116,35.50262187067714,114.11515107067714,3.45215,3.0926656207717698,5.507334379228229
152,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,39.0853584,39.0854414587126,117.6979706587126,4.78258,5.588941230069146,3.0110587699308535
gen=36_member=6021_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,15.73043752,15.730428646974957,94.34295784697495,0.811083,1.0652750860682183,7.534724913931782
16,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,38.467534,38.46752870631738,117.08005790631736,4.48927,5.269911295396968,3.330088704603032
130,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,38.6001,38.60014577795708,117.21267497795709,4.69071,5.486138013350049,3.113861986649951
95,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,38.900657200000005,38.90068138512153,117.51321058512153,4.70127,5.506969008837524,3.0930309911624754
156,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,37.6137644,37.61379239712806,116.22632159712806,4.4265,5.192248805801037,3.407751194198963
gen=47_member=7948_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,28.5299856,28.529932454502454,107.14246165450244,1.5703,1.9915109019996766,6.608489098000323
gen=48_member=8161_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.5326965110406428,7.067303488959357
gen=33_member=5661_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,36.8916696,36.89173247767671,115.50426167767671,4.21575,4.962057605408893,3.6379423945911062
gen=47_member=7921_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,37.0291372,37.029124549782175,115.6416537497822,4.27101,5.021367177801943,3.578632822198057
gen=40_member=6722_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,29.2066292,29.206608318766545,107.81913751876654,1.65561,2.091078560819625,6.508921439180375
gen=48_member=8113_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.979929198177655,3.6200708018223446
gen=48_member=8218_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,36.6236412,36.62363801974855,115.23616721974857,4.03399,4.759426362970769,3.8405736370292303
gen=42_member=7058_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,17.825114,17.82511697626178,96.4376461762618,0.864582,1.1485210116962272,7.451478988303773
gen=48_member=8245_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,36.87897,36.87888641911074,115.49141561911075,4.17121,4.9149382375840736,3.685061762415926
gen=41_member=6922_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,32.1159516,32.11592080418332,110.72845000418333,2.24821,2.770657978571634,5.829342021428365
gen=41_member=6885_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,16.94815092,16.94814371857778,95.56067291857778,0.828565,1.0940446448029189,7.505955355197081
gen=37_member=6262_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.611999814525676,6.9880001854743234
gen=39_member=6554_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,22.91498,22.91493475179726,101.52746395179726,1.07599,1.4200363102484908,7.179963689751509
gen=44_member=7409_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,29.026161199999997,29.02617500954204,107.63870420954201,1.61819,2.045058392405706,6.5549416075942935
gen=33_member=5597_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,20.425457360000003,20.425447005160812,99.03797620516082,0.993719,1.3018725840464063,7.298127415953593
gen=35_member=5926_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,28.758578399999998,28.75848621927199,107.371015419272,1.60584,2.0322242073502443,6.567775792649755
gen=42_member=7147_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,36.785394,36.78548226240043,115.39801146240043,4.12536,4.864936469715683,3.7350635302843163
gen=47_member=7992_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,37.303181200000004,37.30318347661641,115.91571267661642,4.41535,5.1799633329404,3.4200366670596
gen=44_member=7479_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,29.72709,29.726992928553695,108.3395221285537,1.7727,2.2273701400634525,6.372629859936547
gen=46_member=7840_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,27.838414399999998,27.838357196260656,106.45088639626066,1.46259,1.865342252117863,6.734657747882137
gen=36_member=6076_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,37.071692,37.07165394641189,115.6841831464119,4.31441,5.070730851828172,3.529269148171828
gen=39_member=6576_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,24.576845199999998,24.57679423226629,103.18932343226629,1.21064,1.5698767162551757,7.030123283744824
gen=46_member=7833_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,30.2738412,30.273822445456965,108.88635164545695,1.83739,2.300648875800263,6.299351124199736
gen=36_member=6039_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,34.2367848,34.236759922666806,112.84928912266682,2.88658,3.4994464601478596,5.1005535398521396
gen=45_member=7630_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,20.27341864,20.273425248681576,98.88595444868157,0.964314,1.2779826018272087,7.322017398172791
gen=41_member=7002_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,31.456018,31.456010064777686,110.0685392647777,2.09323,2.5946018395543033,6.005398160445696
gen=44_member=7416_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,22.539562,22.53949283051267,101.15202203051267,1.03735,1.3741660049772437,7.2258339950227555
gen=48_member=8130_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,30.2965668,30.29664546331896,108.90917466331896,1.8663,2.332273656245503,6.2677263437544966
gen=42_member=7150_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,23.0183592,23.018345966531463,101.63087516653145,1.08725,1.419838875163179,7.180161124836821
gen=46_member=7861_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,36.5779672,36.57795625745423,115.19048545745423,4.0076,4.736554236333023,3.8634457636669763
gen=47_member=8013_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,24.1898416,24.189885878306495,102.80241507830647,1.14776,1.5007330327364465,7.099266967263553
gen=34_member=5833_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,37.0554276,37.05546674905064,115.66799594905063,4.29346,5.0462371545714415,3.553762845428558
gen=29_member=4835_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,31.1628132,31.16289112554577,109.77542032554577,2.02499,2.5187773669511846,6.0812226330488155
gen=43_member=7309_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,28.36244,28.362383210764136,106.97491241076413,1.53641,1.9523378392519108,6.647662160748089
gen=42_member=7162_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,34.2657488,34.265693983561704,112.87822318356172,2.92099,3.5373496767789567,5.0626503232210425
gen=43_member=7394_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,29.6994628,29.69937939750987,108.31190859750988,1.74092,2.189816331496123,6.410183668503876
gen=47_member=7994_pso,50,Tzplus1p00_Szminus2p00,"T 1.10, S 0.80",1.1,0.8,1870.0000000000002,0.096,1700.0,0.12,27.7078536,27.707961235794844,106.32049043579485,1.42551,1.8221681760355921,6.777831823964408
