scenario,T_factor,T_value,probability_weight,member,generation,archive_pumping_objective_gpm,archive_pumping_objective_cfs,archive_total_pumping_gpm,archive_total_pumping_cfs,archive_depletion_cfs,archive_streamflow_cfs,pumping_objective_reeval_gpm,pumping_objective_reeval_cfs,total_pumping_gpm,total_pumping_cfs,full_model_total_pumping_gpm,full_model_total_pumping_cfs,n_model_q_columns,n_objective_q_columns,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_parameter_depletion_cfs,baseline_parameter_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_depletion_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
T_minus_10pct,0.9,1530.0,,gen=36_member=6139_pso,50,16482.1,36.7221188,16482.1,36.7221188,4.07625,4.52375,16482.125975540614,36.722176673504485,16482.125975540614,36.722176673504485,51766.025975540615,115.33470587350448,327,86,lpr:total_combined:bdpl,3.849703117773687,4.750296882226312,4.0762456348744855,4.523754365125514,-0.22654251710079842,0.22654251710079798,0.22654251710079842,0.22654251710079798,0.0
T_minus_10pct,0.9,1530.0,,gen=40_member=6783_pso,50,15389.6,34.2880288,15389.6,34.2880288,2.92983,5.67017,15389.56502992713,34.28795088667764,15389.56502992713,34.28795088667764,50673.46502992713,112.90048008667765,327,86,lpr:total_combined:bdpl,2.736524481073041,5.863475518926959,2.929833439615535,5.670166560384464,-0.19330895854249386,0.1933089585424952,0.19330895854249386,0.1933089585424952,0.0
T_minus_10pct,0.9,1530.0,,gen=29_member=4924_pso,50,14956.1,33.3221908,14956.1,33.3221908,2.58783,6.012169999999999,14956.10872527715,33.32221023991749,14956.10872527715,33.32221023991749,50240.00872527715,111.93473943991748,327,86,lpr:total_combined:bdpl,2.415101584627598,6.184898415372402,2.587828022406685,6.012171977593315,-0.17272643777908714,0.1727264377790867,0.17272643777908714,0.1727264377790867,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=7822_pso,50,16471.9,36.6993932,16471.9,36.6993932,4.06609,4.53391,16471.886818612737,36.69936383186918,16471.886818612737,36.69936383186918,51755.78681861274,115.31189303186918,327,86,lpr:total_combined:bdpl,3.8393771988774144,4.760622801122585,4.066085660473553,4.533914339526446,-0.226708461596139,0.22670846159613856,0.226708461596139,0.22670846159613856,0.0
T_minus_10pct,0.9,1530.0,,gen=33_member=5655_pso,50,15992.1,35.6303988,15992.1,35.6303988,3.51718,5.08282,15992.087099890365,35.630370058555734,15992.087099890365,35.630370058555734,51275.98709989037,114.24289925855572,327,86,lpr:total_combined:bdpl,3.304601059710488,5.2953989402895125,3.517184950203703,5.082815049796297,-0.21258389049321513,0.21258389049321558,0.21258389049321513,0.21258389049321558,0.0
T_minus_10pct,0.9,1530.0,,gen=31_member=5227_pso,50,14897.7,33.1920756,14897.7,33.1920756,2.57051,6.029489999999999,14897.660188354284,33.191986899653344,14897.660188354284,33.191986899653344,50181.56018835429,111.80451609965334,327,86,lpr:total_combined:bdpl,2.3991518004456247,6.200848199554375,2.5705116414506657,6.029488358549334,-0.17135984100504098,0.17135984100504142,0.17135984100504098,0.17135984100504142,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=7810_pso,50,15518.0,34.574104,15518.0,34.574104,3.02342,5.57658,15517.98212177229,34.57406416730866,15517.98212177229,34.57406416730866,50801.88212177229,113.18659336730867,327,86,lpr:total_combined:bdpl,2.834009360744673,5.765990639255326,3.0234229584310697,5.57657704156893,-0.18941359768639687,0.18941359768639643,0.18941359768639687,0.18941359768639643,0.0
T_minus_10pct,0.9,1530.0,,gen=28_member=4720_pso,50,15881.9,35.3848732,15881.9,35.3848732,3.39794,5.20206,15881.90696025604,35.38488870745046,15881.90696025604,35.38488870745046,51165.80696025604,113.99741790745044,327,86,lpr:total_combined:bdpl,3.188122002433236,5.411877997566764,3.397935940640787,5.202064059359213,-0.2098139382075508,0.20981393820755123,0.2098139382075508,0.20981393820755123,0.0
T_minus_10pct,0.9,1530.0,,gen=31_member=5250_pso,50,15284.3,34.0534204,15284.3,34.0534204,2.82385,5.77615,15284.341047393014,34.05351185359164,15284.341047393014,34.05351185359164,50568.24104739301,112.66604105359164,327,86,lpr:total_combined:bdpl,2.6361312286057257,5.963868771394274,2.8238468837659503,5.776153116234049,-0.1877156551602246,0.18771565516022548,0.1877156551602246,0.18771565516022548,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=7862_pso,50,15485.6,34.5019168,15485.6,34.5019168,2.9983,5.601699999999999,15485.594923526956,34.50190548961805,15485.594923526956,34.50190548961805,50769.49492352696,113.11443468961808,327,86,lpr:total_combined:bdpl,2.8105413866403843,5.789458613359615,2.998298907907464,5.601701092092536,-0.18775752126707967,0.18775752126707967,0.18775752126707967,0.18775752126707967,0.0
T_minus_10pct,0.9,1530.0,,gen=29_member=4911_pso,50,15199.3,33.8640404,15199.3,33.8640404,2.75415,5.84585,15199.287430988548,33.86401239624249,15199.287430988548,33.86401239624249,50483.18743098855,112.47654159624248,327,86,lpr:total_combined:bdpl,2.574313920327824,6.025686079672177,2.7541462326369746,5.845853767363025,-0.17983231230915075,0.1798323123091521,0.17983231230915075,0.1798323123091521,0.0
T_minus_10pct,0.9,1530.0,,gen=43_member=7385_pso,50,11722.5,26.11773,11722.5,26.11773,1.30432,7.29568,11722.488164319384,26.117703630103588,11722.488164319384,26.117703630103588,47006.38816431938,104.73023283010356,327,86,lpr:total_combined:bdpl,1.191565538260914,7.408434461739086,1.304315285491199,7.2956847145088,-0.11274974723028497,0.11274974723028564,0.11274974723028497,0.11274974723028564,0.0
T_minus_10pct,0.9,1530.0,,gen=34_member=5724_pso,50,15960.4,35.5597712,15960.4,35.5597712,3.48909,5.11091,15960.35420961444,35.55966917902097,15960.35420961444,35.55966917902097,51244.254209614446,114.17219837902098,327,86,lpr:total_combined:bdpl,3.2759278662241544,5.324072133775845,3.489091483382917,5.110908516617083,-0.21316361715876253,0.2131636171587621,0.21316361715876253,0.2131636171587621,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=6557_pso,50,13892.2,30.9518216,13892.2,30.9518216,1.98352,6.616479999999999,13892.237152431944,30.95190437561837,13892.237152431944,30.95190437561837,49176.13715243194,109.56443357561837,327,86,lpr:total_combined:bdpl,1.838209115089104,6.761790884910895,1.9835249724970192,6.616475027502981,-0.1453158574079152,0.14531585740791453,0.1453158574079152,0.14531585740791453,0.0
T_minus_10pct,0.9,1530.0,,gen=43_member=7341_pso,50,16022.2,35.697461600000004,16022.2,35.697461600000004,3.54777,5.05223,16022.226518950454,35.69752068422161,16022.226518950454,35.69752068422161,51306.126518950456,114.3100498842216,327,86,lpr:total_combined:bdpl,3.333836239021396,5.266163760978603,3.547765185660241,5.052234814339759,-0.2139289466388452,0.21392894663884476,0.2139289466388452,0.21392894663884476,0.0
T_minus_10pct,0.9,1530.0,,gen=37_member=6349_pso,50,15198.8,33.8629264,15198.8,33.8629264,2.74347,5.856529999999999,15198.807260091971,33.862942575484915,15198.807260091971,33.862942575484915,50482.70726009198,112.47547177548492,327,86,lpr:total_combined:bdpl,2.563047916256512,6.036952083743488,2.7434690769353645,5.856530923064636,-0.1804211606788524,0.1804211606788524,0.1804211606788524,0.1804211606788524,0.0
T_minus_10pct,0.9,1530.0,,gen=41_member=6889_pso,50,12291.0,27.384348,12291.0,27.384348,1.4106,7.189399999999999,12290.987705769669,27.38432060845482,12290.987705769669,27.38432060845482,47574.88770576967,105.9968498084548,327,86,lpr:total_combined:bdpl,1.2921301653226698,7.30786983467733,1.4106019754541828,7.189398024545817,-0.11847181013151298,0.11847181013151342,0.11847181013151298,0.11847181013151342,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=8010_pso,50,15028.5,33.483498,15028.5,33.483498,2.63426,5.96574,15028.455185458966,33.48339815320258,15028.455185458966,33.48339815320258,50312.35518545897,112.09592735320258,327,86,lpr:total_combined:bdpl,2.4591468891039856,6.140853110896014,2.6342594566188096,5.96574054338119,-0.17511256751482396,0.17511256751482396,0.17511256751482396,0.17511256751482396,0.0
T_minus_10pct,0.9,1530.0,,gen=38_member=6465_pso,50,15971.7,35.5849476,15971.7,35.5849476,3.49711,5.10289,15971.650593525908,35.58483752237572,15971.650593525908,35.58483752237572,51255.55059352591,114.19736672237572,327,86,lpr:total_combined:bdpl,3.2836215265353634,5.316378473464637,3.497111324050283,5.102888675949717,-0.21348979751491948,0.21348979751491992,0.21348979751491948,0.21348979751491992,0.0
T_minus_10pct,0.9,1530.0,,gen=29_member=4976_pso,50,14745.7,32.8534196,14745.7,32.8534196,2.44488,6.15512,14745.72089074602,32.85346614458213,14745.72089074602,32.85346614458213,50029.62089074602,111.46599534458214,327,86,lpr:total_combined:bdpl,2.2799285171904087,6.320071482809591,2.4448842022049715,6.155115797795029,-0.16495568501456281,0.16495568501456237,0.16495568501456281,0.16495568501456237,0.0
T_minus_10pct,0.9,1530.0,,gen=34_member=5729_pso,50,16215.1,36.1272428,16215.1,36.1272428,3.76248,4.83752,16215.125543009071,36.12729970982421,16215.125543009071,36.12729970982421,51499.02554300907,114.7398289098242,327,86,lpr:total_combined:bdpl,3.5446151544689206,5.055384845531079,3.762481095023348,4.837518904976652,-0.21786594055442743,0.21786594055442698,0.21786594055442743,0.21786594055442698,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=7888_pso,50,14714.3,32.7834604,14714.3,32.7834604,2.41843,6.18157,14714.275098586406,32.783404919650515,14714.275098586406,32.783404919650515,49998.175098586406,111.3959341196505,327,86,lpr:total_combined:bdpl,2.254828825680686,6.345171174319313,2.418430577488762,6.181569422511238,-0.16360175180807612,0.16360175180807524,0.16360175180807612,0.16360175180807524,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=7821_pso,50,13922.5,31.01933,13922.5,31.01933,1.99327,6.60673,13922.46591334354,31.019254054929405,13922.46591334354,31.019254054929405,49206.36591334354,109.63178325492942,327,86,lpr:total_combined:bdpl,1.847544756205296,6.752455243794704,1.993271488176365,6.6067285118236345,-0.1457267319710689,0.14572673197106933,0.1457267319710689,0.14572673197106933,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=8165_pso,50,15747.1,35.0845388,15747.1,35.0845388,3.24714,5.35286,15747.123852685494,35.08459194378328,15747.123852685494,35.08459194378328,51031.023852685496,113.69712114378328,327,86,lpr:total_combined:bdpl,3.0436226215710365,5.556377378428963,3.2471408840658538,5.352859115934146,-0.2035182624948173,0.20351826249481686,0.2035182624948173,0.20351826249481686,0.0
T_minus_10pct,0.9,1530.0,,gen=36_member=6131_pso,50,16162.4,36.0098272,16162.4,36.0098272,3.70849,4.89151,16162.41505174217,36.00986073528155,16162.41505174217,36.00986073528155,51446.315051742175,114.62238993528156,327,86,lpr:total_combined:bdpl,3.491542382312585,5.108457617687415,3.708493410413307,4.891506589586692,-0.2169510281007221,0.21695102810072253,0.2169510281007221,0.21695102810072253,0.0
T_minus_10pct,0.9,1530.0,,gen=32_member=5391_pso,50,14928.9,33.2615892,14928.9,33.2615892,2.57343,6.02657,14928.862552967455,33.261505768011496,14928.862552967455,33.261505768011496,50212.76255296746,111.8740349680115,327,86,lpr:total_combined:bdpl,2.4016478718284557,6.198352128171544,2.5734339649692104,6.02656603503079,-0.17178609314075466,0.17178609314075466,0.17178609314075466,0.17178609314075466,0.0
T_minus_10pct,0.9,1530.0,,gen=34_member=5740_pso,50,12129.7,27.0249716,12129.7,27.0249716,1.37217,7.22783,12129.737656299145,27.025055498234494,12129.737656299145,27.025055498234494,47413.63765629914,105.63758469823448,327,86,lpr:total_combined:bdpl,1.2559800715845602,7.34401992841544,1.37216642150876,7.227833578491239,-0.11618634992419974,0.11618634992420063,0.11618634992419974,0.11618634992420063,0.0
T_minus_10pct,0.9,1530.0,,gen=35_member=5978_pso,50,16067.3,35.7979444,16067.3,35.7979444,3.60663,4.99337,16067.34571378628,35.798046250315835,16067.34571378628,35.798046250315835,51351.24571378629,114.41057545031585,327,86,lpr:total_combined:bdpl,3.391885950373831,5.208114049626168,3.6066329183701873,4.993367081629812,-0.21474696799635629,0.21474696799635584,0.21474696799635629,0.21474696799635584,0.0
T_minus_10pct,0.9,1530.0,,gen=32_member=5373_pso,50,15480.3,34.4901084,15480.3,34.4901084,2.995,5.605,15480.299999640423,34.49010839919886,15480.299999640423,34.49010839919886,50764.19999964042,113.10263759919886,327,86,lpr:total_combined:bdpl,2.8050073152076265,5.794992684792373,2.995004204654325,5.604995795345674,-0.18999688944669835,0.18999688944669835,0.18999688944669835,0.18999688944669835,0.0
T_minus_10pct,0.9,1530.0,,gen=44_member=7565_pso,50,14798.7,32.9715036,14798.7,32.9715036,2.47831,6.121689999999999,14798.675255149134,32.97144846847227,14798.675255149134,32.97144846847227,50082.57525514913,111.58397766847226,327,86,lpr:total_combined:bdpl,2.311195553616024,6.288804446383976,2.478310881640845,6.121689118359155,-0.16711532802482099,0.16711532802482054,0.16711532802482099,0.16711532802482054,0.0
T_minus_10pct,0.9,1530.0,,gen=45_member=7737_pso,50,16214.6,36.1261288,16214.6,36.1261288,3.75756,4.84244,16214.601623135048,36.12613241634489,16214.601623135048,36.12613241634489,51498.50162313505,114.7386616163449,327,86,lpr:total_combined:bdpl,3.5394656327713365,5.060534367228663,3.7575596650694982,4.842440334930501,-0.2180940322981617,0.21809403229816215,0.2180940322981617,0.21809403229816215,0.0
T_minus_10pct,0.9,1530.0,,gen=35_member=6019_pso,50,16186.0,36.062408,16186.0,36.062408,3.73038,4.869619999999999,16186.021661268114,36.06245626130536,16186.021661268114,36.06245626130536,51469.92166126812,114.67498546130535,327,86,lpr:total_combined:bdpl,3.513408406535919,5.086591593464081,3.7303822104294633,4.869617789570537,-0.21697380389354448,0.21697380389354404,0.21697380389354448,0.21697380389354404,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=7796_pso,50,15919.0,35.467532,15919.0,35.467532,3.43824,5.161759999999999,15919.044119771625,35.46763029885118,15919.044119771625,35.46763029885118,51202.94411977162,114.08015949885116,327,86,lpr:total_combined:bdpl,3.2269289365293914,5.373071063470608,3.43823893574998,5.16176106425002,-0.21130999922058846,0.21130999922058802,0.21130999922058846,0.21130999922058802,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=7977_pso,50,15936.7,35.5069676,15936.7,35.5069676,3.45533,5.14467,15936.708564147862,35.50698668092144,15936.708564147862,35.50698668092144,51220.60856414786,114.11951588092144,327,86,lpr:total_combined:bdpl,3.244055444110811,5.355944555889188,3.4553251022415497,5.14467489775845,-0.2112696581307385,0.21126965813073806,0.2112696581307385,0.21126965813073806,0.0
T_minus_10pct,0.9,1530.0,,gen=49_member=8311_pso,50,16161.3,36.0073764,16161.3,36.0073764,3.70558,4.89442,16161.28243585807,36.00733726709178,16161.28243585807,36.00733726709178,51445.18243585806,114.61986646709175,327,86,lpr:total_combined:bdpl,3.488940256913857,5.111059743086143,3.705575891176805,4.894424108823195,-0.21663563426294807,0.21663563426294807,0.21663563426294807,0.21663563426294807,0.0
T_minus_10pct,0.9,1530.0,,gen=29_member=4851_pso,50,15827.8,35.2643384,15827.8,35.2643384,3.33985,5.260149999999999,15827.772653849252,35.264277472776136,15827.772653849252,35.264277472776136,51111.67265384925,113.87680667277613,327,86,lpr:total_combined:bdpl,3.132279655717321,5.467720344282679,3.339852235813954,5.260147764186046,-0.20757258009663326,0.20757258009663282,0.20757258009663326,0.20757258009663282,0.0
T_minus_10pct,0.9,1530.0,,gen=34_member=5819_pso,50,15512.1,34.5609588,15512.1,34.5609588,3.0224,5.5776,15512.135876498978,34.56103873283972,15512.135876498978,34.56103873283972,50796.03587649898,113.17356793283972,327,86,lpr:total_combined:bdpl,2.8329396150855173,5.767060384914482,3.022398591006844,5.577601408993155,-0.18945897592132654,0.189458975921327,0.18945897592132654,0.189458975921327,0.0
T_minus_10pct,0.9,1530.0,,gen=38_member=6490_pso,50,16189.3,36.0697604,16189.3,36.0697604,3.73254,4.86746,16189.343816499706,36.06985802316135,16189.343816499706,36.06985802316135,51473.24381649972,114.68238722316136,327,86,lpr:total_combined:bdpl,3.515469286132665,5.084530713867334,3.732539123723969,4.867460876276031,-0.21706983759130383,0.21706983759130338,0.21706983759130383,0.21706983759130338,0.0
T_minus_10pct,0.9,1530.0,,gen=42_member=7145_pso,50,16295.4,36.3061512,16295.4,36.3061512,3.85887,4.74113,16295.396734226248,36.30614392385608,16295.396734226248,36.30614392385608,51579.29673422626,114.9186731238561,327,86,lpr:total_combined:bdpl,3.6369544508864977,4.963045549113502,3.858871338058117,4.741128661941882,-0.2219168871716195,0.22191688717161995,0.2219168871716195,0.22191688717161995,0.0
T_minus_10pct,0.9,1530.0,,gen=28_member=4655_pso,50,15141.9,33.7361532,15141.9,33.7361532,2.71633,5.88367,15141.895334331672,33.73614280489097,15141.895334331672,33.73614280489097,50425.79533433168,112.34867200489096,327,86,lpr:total_combined:bdpl,2.5378265644692584,6.062173435530742,2.7163349555958534,5.883665044404147,-0.178508391126595,0.178508391126595,0.178508391126595,0.178508391126595,0.0
T_minus_10pct,0.9,1530.0,,gen=24_member=4008_pso,50,15155.7,33.7668996,15155.7,33.7668996,2.71969,5.88031,15155.727503103506,33.76696087691461,15155.727503103506,33.76696087691461,50439.627503103504,112.3794900769146,327,86,lpr:total_combined:bdpl,2.5405398203034,6.0594601796966,2.7196924545351737,5.8803075454648255,-0.17915263423177352,0.17915263423177485,0.17915263423177352,0.17915263423177485,0.0
T_minus_10pct,0.9,1530.0,,gen=34_member=5732_pso,50,15162.6,33.7822728,15162.6,33.7822728,2.72045,5.87955,15162.563611442774,33.7821917262945,15162.563611442774,33.7821917262945,50446.46361144279,112.39472092629453,327,86,lpr:total_combined:bdpl,2.5418314398207045,6.058168560179295,2.7204459363071374,5.879554063692862,-0.1786144964864329,0.1786144964864329,0.1786144964864329,0.1786144964864329,0.0
T_minus_10pct,0.9,1530.0,,gen=40_member=6768_pso,50,16451.1,36.6530508,16451.1,36.6530508,4.06357,4.536429999999999,16451.08712664435,36.65302211816361,16451.08712664435,36.65302211816361,51734.98712664435,115.26555131816362,327,86,lpr:total_combined:bdpl,3.834738791594909,4.76526120840509,4.063568704514503,4.536431295485497,-0.22882991291959387,0.22882991291959343,0.22882991291959387,0.22882991291959343,0.0
T_minus_10pct,0.9,1530.0,,gen=44_member=7554_pso,50,15130.8,33.7114224,15130.8,33.7114224,2.69854,5.90146,15130.753854465827,33.71131958774986,15130.753854465827,33.71131958774986,50414.65385446584,112.32384878774988,327,86,lpr:total_combined:bdpl,2.5208687591350403,6.079131240864959,2.6985365408908595,5.90146345910914,-0.1776677817558192,0.17766778175581965,0.1776677817558192,0.17766778175581965,0.0
T_minus_10pct,0.9,1530.0,,gen=18_member=3072_pso,50,16676.3,37.1547964,16676.3,37.1547964,4.37912,4.220879999999999,16676.349581361694,37.15490686727385,16676.349581361694,37.15490686727385,51960.24958136169,115.76743606727383,327,86,lpr:total_combined:bdpl,4.140090459147749,4.459909540852251,4.379123996722136,4.220876003277864,-0.23903353757438683,0.23903353757438683,0.23903353757438683,0.23903353757438683,0.0
